Date,N225,Date,NYA,Date,IXIC,Date,GSPTSE,Date,HSI
,,,,2019-12-26,13940.41992,2020-01-10,13957.96973,2020-03-30,10434.74023
,,,,2019-12-27,13944.13965,2020-01-13,14042.65039,2020-03-31,10301.87012
,,,,2019-12-30,13876.15039,2020-01-14,14037.12988,2020-04-01,9844.849609
,,,,2019-12-31,13913.03027,2020-01-15,14053.23047,2020-04-02,10062.37012
,,,,2020-01-02,14002.49023,2020-01-16,14141.78027,2020-04-03,9880.629883
,,,,2020-01-03,13917.04981,2020-01-17,14183.2002,2020-04-06,10515.24023
,,,,2020-01-06,13941.79981,2020-01-21,14109.98047,2020-04-07,10537.04004
,,,,2020-01-07,13898.4502,2020-01-22,14110.24023,2020-04-08,10902.58984
,,,,2020-01-08,13934.44043,2020-01-23,14102.04004,2020-04-09,11136.61035
,,,,2020-01-09,13997.65039,2020-01-24,13978.46973,2020-04-13,10949.53027
,,,,2020-01-10,13957.96973,2020-01-27,13769.59961,2020-04-14,11172.2002
,,,,2020-01-13,14042.65039,2020-01-28,13877.61035,2020-04-15,10843.91992
,,,,2020-01-14,14037.12988,2020-01-29,13843.80957,2020-04-16,10818.03027
,,,,2020-01-15,14053.23047,2020-01-30,13861.91992,2020-04-17,11208.29004
,,,,2020-01-16,14141.78027,2020-01-31,13614.09961,2020-04-20,11003.87988
,,,,2020-01-17,14183.2002,2020-02-03,13677.91992,2020-04-21,10706.44043
,,,,2020-01-21,14109.98047,2020-02-04,13862.83984,2020-04-22,10908.55957
,,,,2020-01-22,14110.24023,2020-02-05,14024.86035,2020-04-23,10916.67969
,,,,2020-01-23,14102.04004,2020-02-06,14034.9502,2020-04-24,11017.90039
,,,,2020-01-24,13978.46973,2020-02-07,13931.92969,2020-04-27,11264.83984
,,,,2020-01-27,13769.59961,2020-02-10,13984.48047,2020-04-28,11319.7002
,,,,2020-01-28,13877.61035,2020-02-11,14054.08008,2020-04-29,11618.23047
,,,,2020-01-29,13843.80957,2020-02-12,14136.98047,2020-04-30,11372.33984
,,,,2020-01-30,13861.91992,2020-02-13,14099.04004,2020-05-01,11058.57031
,,,,2020-01-31,13614.09961,2020-02-14,14097.33984,2020-05-04,11056.28027
,,,,2020-02-03,13677.91992,2020-02-18,14039.00977,2020-05-05,11135.40039
,,,,2020-02-04,13862.83984,2020-02-19,14087.12988,2020-05-06,10999.99023
,,,,2020-02-05,14024.86035,2020-02-20,14061.48047,2020-05-07,11121.66992
,,,,2020-02-06,14034.9502,2020-02-21,13975.78027,2020-05-08,11354.33984
,,,,2020-02-07,13931.92969,2020-02-24,13534.12012,2020-05-11,11281.37012
,,,,2020-02-10,13984.48047,2020-02-25,13143.73047,2020-05-12,11055.58008
,,,,2020-02-11,14054.08008,2020-02-26,13046.62012,2020-05-13,10829.44043
,,,,2020-02-12,14136.98047,2020-02-27,12547.25,2020-05-14,10927.41016
,,,,2020-02-13,14099.04004,2020-02-28,12380.96973,2020-05-15,10947.32031
,,,,2020-02-14,14097.33984,2020-03-02,12827.99023,2020-05-18,11402.23047
,,,,2020-02-18,14039.00977,2020-03-03,12542.74023,2020-05-19,11248.96973
,,,,2020-02-19,14087.12988,2020-03-04,13009.95996,2020-05-20,11420.04004
,,,,2020-02-20,14061.48047,2020-03-05,12593.03027,2020-05-21,11351.59961
,,,,2020-02-21,13975.78027,2020-03-06,12352.03027,2020-05-22,11331.96973
,,,,2020-02-24,13534.12012,2020-03-09,11298.42969,2020-05-26,11603
,,,,2020-02-25,13143.73047,2020-03-10,11793.26953,2020-05-27,11837.53027
,,,,2020-02-26,13046.62012,2020-03-11,11177.29004,2020-05-28,11804.91016
,,,,2020-02-27,12547.25,2020-03-12,10060.75977,2020-05-29,11802.9502
,,,,2020-02-28,12380.96973,2020-03-13,10851.74023,2020-06-01,11900.24023
,,,,2020-03-02,12827.99023,2020-03-16,9567.530273,2020-06-02,12046.41016
,,,,2020-03-03,12542.74023,2020-03-17,10063.36035,2020-06-03,12302.19043
,,,,2020-03-04,13009.95996,2020-03-18,9384.599609,2020-06-04,12286.98047
,,,,2020-03-05,12593.03027,2020-03-19,9461.30957,2020-06-05,12641.44043
,,,,2020-03-06,12352.03027,2020-03-20,9133.160156,2020-06-08,12836.59961
,,,,2020-03-09,11298.42969,2020-03-23,8777.379883,2020-06-09,12619.51953
,,,,2020-03-10,11793.26953,2020-03-24,9658.320313,2020-06-10,12449.21973
,,,,2020-03-11,11177.29004,2020-03-25,9961.379883,2020-06-11,11659.16992
,,,,2020-03-12,10060.75977,2020-03-26,10536.28027,2020-06-12,11867.16992
,,,,2020-03-13,10851.74023,2020-03-27,10187.20996,2020-06-15,11942.91016
,,,,2020-03-16,9567.530273,2020-03-30,10434.74023,2020-06-16,12161.46973
,,,,2020-03-17,10063.36035,2020-03-31,10301.87012,2020-06-17,12086.49023
,,,,2020-03-18,9384.599609,2020-04-01,9844.849609,2020-06-18,12072.58984
,,,,2020-03-19,9461.30957,2020-04-02,10062.37012,2020-06-19,11980.12012
,,,,2020-03-20,9133.160156,2020-04-03,9880.629883,2020-06-22,12028.91016
,,,,2020-03-23,8777.379883,2020-04-06,10515.24023,2020-06-23,12077.74023
,,,,2020-03-24,9658.320313,2020-04-07,10537.04004,2020-06-24,11726.54004
,,,,2020-03-25,9961.379883,2020-04-08,10902.58984,2020-06-25,11865.11035
,,,,2020-03-26,10536.28027,2020-04-09,11136.61035,2020-06-26,11604.42969
,,,,2020-03-27,10187.20996,2020-04-13,10949.53027,2020-06-29,11777.08008
,,,,2020-03-30,10434.74023,2020-04-14,11172.2002,2020-06-30,11893.78027
,,,,2020-03-31,10301.87012,2020-04-15,10843.91992,2020-07-01,11901.54981
,,,,2020-04-01,9844.849609,2020-04-16,10818.03027,2020-07-02,11991.51953
,,,,2020-04-02,10062.37012,2020-04-17,11208.29004,2020-07-06,12160.00977
,,,,2020-04-03,9880.629883,2020-04-20,11003.87988,2020-07-07,11990.13965
,,,,2020-04-06,10515.24023,2020-04-21,10706.44043,2020-07-08,12086.38965
,,,,2020-04-07,10537.04004,2020-04-22,10908.55957,2020-07-09,11928.62988
,,,,2020-04-08,10902.58984,2020-04-23,10916.67969,2020-07-10,12075.58008
,,,,2020-04-09,11136.61035,2020-04-24,11017.90039,2020-07-13,12014.66992
,,,,2020-04-13,10949.53027,2020-04-27,11264.83984,2020-07-14,12014.66992
,,,,2020-04-14,11172.2002,2020-04-28,11319.7002,2020-07-15,12391.32031
,,,,2020-04-15,10843.91992,2020-04-29,11618.23047,2020-07-16,12350.11035
,,,,2020-04-16,10818.03027,2020-04-30,11372.33984,2020-07-17,12402.74023
,,,,2020-04-17,11208.29004,2020-05-01,11058.57031,2020-07-20,12392.98047
,,,,2020-04-20,11003.87988,2020-05-04,11056.28027,2020-07-21,12508.67969
,,,,2020-04-21,10706.44043,2020-05-05,11135.40039,2020-07-22,12569.07031
,,,,2020-04-22,10908.55957,2020-05-06,10999.99023,2020-07-23,12510.87012
,,,,2020-04-23,10916.67969,2020-05-07,11121.66992,2020-07-24,12461.78027
,,,,2020-04-24,11017.90039,2020-05-08,11354.33984,2020-07-27,12553.12988
,,,,2020-04-27,11264.83984,2020-05-11,11281.37012,2020-07-28,12491.21973
,,,,2020-04-28,11319.7002,2020-05-12,11055.58008,2020-07-29,12669.62012
,,,,2020-04-29,11618.23047,2020-05-13,10829.44043,2020-07-30,12533.28027
,,,,2020-04-30,11372.33984,2020-05-14,10927.41016,2020-07-31,12465.04981
,,,,2020-05-01,11058.57031,2020-05-15,10947.32031,2020-08-03,12536.80957
,,,,2020-05-04,11056.28027,2020-05-18,11402.23047,2020-08-04,12612.11035
,,,,2020-05-05,11135.40039,2020-05-19,11248.96973,2020-08-05,12731.54981
,,,,2020-05-06,10999.99023,2020-05-20,11420.04004,2020-08-06,12729.16992
,,,,2020-05-07,11121.66992,2020-05-21,11351.59961,2020-08-07,12765.83984
,,,,2020-05-08,11354.33984,2020-05-22,11331.96973,2020-08-10,12844.01953
,,,,2020-05-11,11281.37012,2020-05-26,11603,2020-08-11,12849.42969
,,,,2020-05-12,11055.58008,2020-05-27,11837.53027,2020-08-12,12974.83008
,,,,2020-05-13,10829.44043,2020-05-28,11804.91016,2020-08-13,12919.15039
,,,,2020-05-14,10927.41016,2020-05-29,11802.9502,2020-08-14,12902.5
,,,,2020-05-15,10947.32031,2020-06-01,11900.24023,2020-08-17,12936.11035
,,,,2020-05-18,11402.23047,2020-06-02,12046.41016,2020-08-18,12910.33008
,,,,2020-05-19,11248.96973,2020-06-03,12302.19043,2020-08-19,12859.87988
,,,,2020-05-20,11420.04004,2020-06-04,12286.98047,2020-08-20,12812.86035
,,,,2020-05-21,11351.59961,2020-06-05,12641.44043,2020-08-21,12809.07031
,,,,2020-05-22,11331.96973,2020-06-08,12836.59961,2020-08-24,12972.87988
,,,,2020-05-26,11603,2020-06-09,12619.51953,2020-08-25,13001.99023
,,,,2020-05-27,11837.53027,2020-06-10,12449.21973,2020-08-26,13042.54004
,,,,2020-05-28,11804.91016,2020-06-11,11659.16992,2020-08-27,13068.80957
,,,,2020-05-29,11802.9502,2020-06-12,11867.16992,2020-08-28,13170.95996
,,,,2020-06-01,11900.24023,2020-06-15,11942.91016,2020-08-31,13045.59961
,,,,2020-06-02,12046.41016,2020-06-16,12161.46973,2020-09-01,13113.74023
,,,,2020-06-03,12302.19043,2020-06-17,12086.49023,2020-09-02,13276.74023
,,,,2020-06-04,12286.98047,2020-06-18,12072.58984,2020-09-03,12966.13965
,,,,2020-06-05,12641.44043,2020-06-19,11980.12012,2020-09-04,12966.13965
,,,,2020-06-08,12836.59961,2020-06-22,12028.91016,2020-09-08,12688.07031
,,,,2020-06-09,12619.51953,2020-06-23,12077.74023,2020-09-09,12885.79981
,,,,2020-06-10,12449.21973,2020-06-24,11726.54004,2020-09-10,12706.69043
,,,,2020-06-11,11659.16992,2020-06-25,11865.11035,2020-09-11,12773.04004
,,,,2020-06-12,11867.16992,2020-06-26,11604.42969,2020-09-14,12932.69043
,,,,2020-06-15,11942.91016,2020-06-29,11777.08008,2020-09-15,12967.17969
,,,,2020-06-16,12161.46973,2020-06-30,11893.78027,2020-09-16,12997.86035
,,,,2020-06-17,12086.49023,2020-07-01,11901.54981,2020-09-17,12948.4502
,,,,2020-06-18,12072.58984,2020-07-02,11991.51953,2020-09-18,12833.57031
,,,,2020-06-19,11980.12012,2020-07-06,12160.00977,2020-09-21,12833.57031
,,,,2020-06-22,12028.91016,2020-07-07,11990.13965,2020-09-22,12602.54004
,,,,2020-06-23,12077.74023,2020-07-08,12086.38965,2020-09-23,12359.16016
,,,,2020-06-24,11726.54004,2020-07-09,11928.62988,2020-09-24,12365.54004
,,,,2020-06-25,11865.11035,2020-07-10,12075.58008,2020-09-25,12485.37988
,,,,2020-06-26,11604.42969,2020-07-13,12014.66992,2020-09-28,12677.54004
,,,,2020-06-29,11777.08008,2020-07-14,12014.66992,2020-09-29,12602.63965
,,,,2020-06-30,11893.78027,2020-07-15,12391.32031,2020-09-30,12701.88965
,,,,2020-07-01,11901.54981,2020-07-16,12350.11035,2020-10-01,12726.83984
,,,,2020-07-02,11991.51953,2020-07-17,12402.74023,2020-10-02,12749.79004
,,,,2020-07-06,12160.00977,2020-07-20,12392.98047,2020-10-05,12949.65039
,,,,2020-07-07,11990.13965,2020-07-21,12508.67969,2020-10-06,12837.87988
,,,,2020-07-08,12086.38965,2020-07-22,12569.07031,2020-10-07,13042.33008
,,,,2020-07-09,11928.62988,2020-07-23,12510.87012,2020-10-08,13190.58008
,,,,2020-07-10,12075.58008,2020-07-24,12461.78027,2020-10-09,13252.62012
,,,,2020-07-13,12014.66992,2020-07-27,12553.12988,2020-10-12,13324.87012
,,,,2020-07-14,12014.66992,2020-07-28,12491.21973,2020-10-13,13211.9502
,,,,2020-07-15,12391.32031,2020-07-29,12669.62012,2020-10-14,13143.16016
,,,,2020-07-16,12350.11035,2020-07-30,12533.28027,2020-10-15,13137.25
,,,,2020-07-17,12402.74023,2020-07-31,12465.04981,2020-10-16,13169.32031
,,,,2020-07-20,12392.98047,2020-08-03,12536.80957,2020-10-19,13018.50977
,,,,2020-07-21,12508.67969,2020-08-04,12612.11035,2020-10-20,13092.16016
,,,,2020-07-22,12569.07031,2020-08-05,12731.54981,2020-10-21,13040.12988
,,,,2020-07-23,12510.87012,2020-08-06,12729.16992,2020-10-22,13145.91992
,,,,2020-07-24,12461.78027,2020-08-07,12765.83984,2020-10-23,13199.86035
,,,,2020-07-27,12553.12988,2020-08-10,12844.01953,2020-10-26,12936.38965
,,,,2020-07-28,12491.21973,2020-08-11,12849.42969,2020-10-27,12817.87012
,,,,2020-07-29,12669.62012,2020-08-12,12974.83008,2020-10-28,12415.41992
,,,,2020-07-30,12533.28027,2020-08-13,12919.15039,2020-10-29,12502.29004
,,,,2020-07-31,12465.04981,2020-08-14,12902.5,2020-10-30,12429.33008
,,,,2020-08-03,12536.80957,2020-08-17,12936.11035,2020-11-02,12662.16992
,,,,2020-08-04,12612.11035,2020-08-18,12910.33008,2020-11-03,12877.4502
,,,,2020-08-05,12731.54981,2020-08-19,12859.87988,2020-11-04,12978.9502
,,,,2020-08-06,12729.16992,2020-08-20,12812.86035,2020-11-05,13199.12012
,,,,2020-08-07,12765.83984,2020-08-21,12809.07031,2020-11-06,13218.66992
,,,,2020-08-10,12844.01953,2020-08-24,12972.87988,2020-11-09,13611.65039
,,,,2020-08-11,12849.42969,2020-08-25,13001.99023,2020-11-10,13707.99023
,,,,2020-08-12,12974.83008,2020-08-26,13042.54004,2020-11-11,13724.78027
,,,,2020-08-13,12919.15039,2020-08-27,13068.80957,2020-11-12,13551.46973
,,,,2020-08-14,12902.5,2020-08-28,13170.95996,2020-11-13,13761.32031
,,,,2020-08-17,12936.11035,2020-08-31,13045.59961,2020-11-16,13982.19043
,,,,2020-08-18,12910.33008,2020-09-01,13113.74023,2020-11-17,13949.09961
,,,,2020-08-19,12859.87988,2020-09-02,13276.74023,2020-11-18,13808.65039
,,,,2020-08-20,12812.86035,2020-09-03,12966.13965,2020-11-19,13863.23047
,,,,2020-08-21,12809.07031,2020-09-04,12966.13965,2020-11-20,13827
,,,,2020-08-24,12972.87988,2020-09-08,12688.07031,2020-11-23,13998.24023
,,,,2020-08-25,13001.99023,2020-09-09,12885.79981,2020-11-24,14249.5
,,,,2020-08-26,13042.54004,2020-09-10,12706.69043,2020-11-25,14191.58008
,,,,2020-08-27,13068.80957,2020-09-11,12773.04004,2020-11-27,14198.5
,,,,2020-08-28,13170.95996,2020-09-14,12932.69043,2020-11-30,14006.45996
,,,,2020-08-31,13045.59961,2020-09-15,12967.17969,2020-12-01,14146.63965
,,,,2020-09-01,13113.74023,2020-09-16,12997.86035,2020-12-02,14188.24023
,,,,2020-09-02,13276.74023,2020-09-17,12948.4502,2020-12-03,14217.17969
,,,,2020-09-03,12966.13965,2020-09-18,12833.57031,2020-12-04,14417.33008
,,,,2020-09-04,12966.13965,2020-09-21,12833.57031,2020-12-07,14354.96973
,,,,2020-09-08,12688.07031,2020-09-22,12602.54004,2020-12-08,14402.16992
,,,,2020-09-09,12885.79981,2020-09-23,12359.16016,2020-12-09,14374.08008
,,,,2020-09-10,12706.69043,2020-09-24,12365.54004,2020-12-10,14394.33984
,,,,2020-09-11,12773.04004,2020-09-25,12485.37988,2020-12-11,14355.29004
,,,,2020-09-14,12932.69043,2020-09-28,12677.54004,2020-12-14,14214.92969
,,,,2020-09-15,12967.17969,2020-09-29,12602.63965,2020-12-15,14402.32031
,,,,2020-09-16,12997.86035,2020-09-30,12701.88965,2020-12-16,14408.94043
,,,,2020-09-17,12948.4502,2020-10-01,12726.83984,2020-12-17,14516.73047
,,,,2020-09-18,12833.57031,2020-10-02,12749.79004,2020-12-18,14467.82031
,,,,2020-09-21,12833.57031,2020-10-05,12949.65039,2020-12-21,14378.84961
,,,,2020-09-22,12602.54004,2020-10-06,12837.87988,2020-12-22,14321.33984
,,,,2020-09-23,12359.16016,2020-10-07,13042.33008,2020-12-23,14398.62012
,,,,2020-09-24,12365.54004,2020-10-08,13190.58008,2020-12-24,14382.5
,,,,2020-09-25,12485.37988,2020-10-09,13252.62012,2020-12-28,14405.76953
,,,,2020-09-28,12677.54004,2020-10-12,13324.87012,2020-12-29,14397.91992
,,,,2020-09-29,12602.63965,2020-10-13,13211.9502,2020-12-30,14477.48047
,,,,2020-09-30,12701.88965,2020-10-14,13143.16016,2020-12-31,14524.79981
,,,,2020-10-01,12726.83984,2020-10-15,13137.25,2021-01-04,14376.7002
,,,,2020-10-02,12749.79004,2020-10-16,13169.32031,2021-01-05,14536.53027
,,,,2020-10-05,12949.65039,2020-10-19,13018.50977,2021-01-06,14788.83984
,,,,2020-10-06,12837.87988,2020-10-20,13092.16016,2021-01-07,14928.75
,,,,2020-10-07,13042.33008,2020-10-21,13040.12988,2021-01-08,14966.83008
,,,,2020-10-08,13190.58008,2020-10-22,13145.91992,2021-01-11,14937.95996
,,,,2020-10-09,13252.62012,2020-10-23,13199.86035,2021-01-12,15010.29004
,,,,2020-10-12,13324.87012,2020-10-26,12936.38965,2021-01-13,14983.61035
,,,,2020-10-13,13211.9502,2020-10-27,12817.87012,2021-01-14,15044.37988
,,,,2020-10-14,13143.16016,2020-10-28,12415.41992,2021-01-15,14894.16992
,,,,2020-10-15,13137.25,2020-10-29,12502.29004,2021-01-19,14987.33984
,,,,2020-10-16,13169.32031,2020-10-30,12429.33008,2021-01-20,15097.28027
,,,,2020-10-19,13018.50977,2020-11-02,12662.16992,2021-01-21,15019.04981
,,,,2020-10-20,13092.16016,2020-11-03,12877.4502,2021-01-22,14951.83984
,,,,2020-10-21,13040.12988,2020-11-04,12978.9502,2021-01-25,14935.29004
,,,,2020-10-22,13145.91992,2020-11-05,13199.12012,2021-01-26,14867.37012
,,,,2020-10-23,13199.86035,2020-11-06,13218.66992,2021-01-27,14487.73047
,,,,2020-10-26,12936.38965,2020-11-09,13611.65039,2021-01-28,14669.51953
,,,,2020-10-27,12817.87012,2020-11-10,13707.99023,2021-01-29,14397.2002
,,,,2020-10-28,12415.41992,2020-11-11,13724.78027,2021-02-01,14596.17969
,,,,2020-10-29,12502.29004,2020-11-12,13551.46973,2021-02-02,14768.58008
,,,,2020-10-30,12429.33008,2020-11-13,13761.32031,2021-02-03,14839.05957
,,,,2020-11-02,12662.16992,2020-11-16,13982.19043,2021-02-04,14975.42969
,,,,2020-11-03,12877.4502,2020-11-17,13949.09961,2021-02-05,15069.59961
,,,,2020-11-04,12978.9502,2020-11-18,13808.65039,2021-02-08,15226.61035
,,,,2020-11-05,13199.12012,2020-11-19,13863.23047,2021-02-09,15244.40039
,,,,2020-11-06,13218.66992,2020-11-20,13827,2021-02-10,15273.90039
,,,,2020-11-09,13611.65039,2020-11-23,13998.24023,2021-02-11,15297.08984
,,,,2020-11-10,13707.99023,2020-11-24,14249.5,2021-02-12,15369.59961
,,,,2020-11-11,13724.78027,2020-11-25,14191.58008,2021-02-16,15423.01953
,,,,2020-11-12,13551.46973,2020-11-27,14198.5,2021-02-17,15402.58984
,,,,2020-11-13,13761.32031,2020-11-30,14006.45996,2021-02-18,15290.63965
,,,,2020-11-16,13982.19043,2020-12-01,14146.63965,2021-02-19,15362.69043
,,,,2020-11-17,13949.09961,2020-12-02,14188.24023,2021-02-22,15340.46973
,,,,2020-11-18,13808.65039,2020-12-03,14217.17969,2021-02-23,15359.12988
,,,,2020-11-19,13863.23047,2020-12-04,14417.33008,2021-02-24,15539.41992
,,,,2020-11-20,13827,2020-12-07,14354.96973,2021-02-25,15206.66992
,,,,2020-11-23,13998.24023,2020-12-08,14402.16992,2021-02-26,15010.46973
,,,,2020-11-24,14249.5,2020-12-09,14374.08008,2021-03-01,15327.76953
,,,,2020-11-25,14191.58008,2020-12-10,14394.33984,2021-03-02,15277.01953
,,,,2020-11-27,14198.5,2020-12-11,14355.29004,2021-03-03,15199.19043
,,,,2020-11-30,14006.45996,2020-12-14,14214.92969,2021-03-04,14959.41016
,,,,2020-12-01,14146.63965,2020-12-15,14402.32031,2021-03-05,15251.83008
,,,,2020-12-02,14188.24023,2020-12-16,14408.94043,2021-03-08,15288.37988
,,,,2020-12-03,14217.17969,2020-12-17,14516.73047,2021-03-09,15375.62988
,,,,2020-12-04,14417.33008,2020-12-18,14467.82031,2021-03-10,15521.83984
,,,,2020-12-07,14354.96973,2020-12-21,14378.84961,2021-03-11,15648
,,,,2020-12-08,14402.16992,2020-12-22,14321.33984,2021-03-12,15715.20996
,,,,2020-12-09,14374.08008,2020-12-23,14398.62012,2021-03-15,15775.5
,,,,2020-12-10,14394.33984,2020-12-24,14382.5,2021-03-16,15669.29981
,,,,2020-12-11,14355.29004,2020-12-28,14405.76953,2021-03-17,15731.15039
,,,,2020-12-14,14214.92969,2020-12-29,14397.91992,2021-03-18,15589.08984
,,,,2020-12-15,14402.32031,2020-12-30,14477.48047,2021-03-19,15562.25977
,,,,2020-12-16,14408.94043,2020-12-31,14524.79981,2021-03-22,15551.55957
,,,,2020-12-17,14516.73047,2021-01-04,14376.7002,2021-03-23,15346.53027
,,,,2020-12-18,14467.82031,2021-01-05,14536.53027,2021-03-24,15276.55957
,,,,2020-12-21,14378.84961,2021-01-06,14788.83984,2021-03-25,15410.37012
,,,,2020-12-22,14321.33984,2021-01-07,14928.75,2021-03-26,15682.54004
,,,,2020-12-23,14398.62012,2021-01-08,14966.83008,2021-03-29,15611.87988
,,,,2020-12-24,14382.5,2021-01-11,14937.95996,2021-03-30,15626.11035
,,,,2020-12-28,14405.76953,2021-01-12,15010.29004,2021-03-31,15601.74023
,,,,2020-12-29,14397.91992,2021-01-13,14983.61035,2021-04-01,15751.7002
,,,,2020-12-30,14477.48047,2021-01-14,15044.37988,2021-04-05,15870.33984
,,,,2020-12-31,14524.79981,2021-01-15,14894.16992,2021-04-06,15877.95996
,,,,2021-01-04,14376.7002,2021-01-19,14987.33984,2021-04-07,15838.84961
,,,,2021-01-05,14536.53027,2021-01-20,15097.28027,2021-04-08,15886.55957
,,,,2021-01-06,14788.83984,2021-01-21,15019.04981,2021-04-09,15956.37012
,,,,2021-01-07,14928.75,2021-01-22,14951.83984,2021-04-12,15977.45996
,,,,2021-01-08,14966.83008,2021-01-25,14935.29004,2021-04-13,15962.33984
,,,,2021-01-11,14937.95996,2021-01-26,14867.37012,2021-04-14,16000.15039
,,,,2021-01-12,15010.29004,2021-01-27,14487.73047,2021-04-15,16116.84961
,,,,2021-01-13,14983.61035,2021-01-28,14669.51953,2021-04-16,16186.29004
,,,,2021-01-14,15044.37988,2021-01-29,14397.2002,2021-04-19,16107.55957
,,,,2021-01-15,14894.16992,2021-02-01,14596.17969,2021-04-20,15944.61035
,,,,2021-01-19,14987.33984,2021-02-02,14768.58008,2021-04-21,16121.61035
,,,,2021-01-20,15097.28027,2021-02-03,14839.05957,2021-04-22,16030.62012
,,,,2021-01-21,15019.04981,2021-02-04,14975.42969,2021-04-23,16206
,,,,2021-01-22,14951.83984,2021-02-05,15069.59961,2021-04-26,16241.20996
,,,,2021-01-25,14935.29004,2021-02-08,15226.61035,2021-04-27,16273.30957
,,,,2021-01-26,14867.37012,2021-02-09,15244.40039,2021-04-28,16322.12988
,,,,2021-01-27,14487.73047,2021-02-10,15273.90039,2021-04-29,16376
,,,,2021-01-28,14669.51953,2021-02-11,15297.08984,2021-04-30,16219.33008
,,,,2021-01-29,14397.2002,2021-02-12,15369.59961,2021-05-03,16325.24023
,,,,2021-02-01,14596.17969,2021-02-16,15423.01953,2021-05-04,16289.26953
,,,,2021-02-02,14768.58008,2021-02-17,15402.58984,2021-05-05,16348.41016
,,,,2021-02-03,14839.05957,2021-02-18,15290.63965,2021-05-06,16459.59961
,,,,2021-02-04,14975.42969,2021-02-19,15362.69043,2021-05-07,16590.42969
,,,,2021-02-05,15069.59961,2021-02-22,15340.46973,2021-05-10,16516.83008
,,,,2021-02-08,15226.61035,2021-02-23,15359.12988,2021-05-11,16355.62012
,,,,2021-02-09,15244.40039,2021-02-24,15539.41992,2021-05-12,16042.96973
,,,,2021-02-10,15273.90039,2021-02-25,15206.66992,2021-05-13,16181.62988
,,,,2021-02-11,15297.08984,2021-02-26,15010.46973,2021-05-14,16415.35938
,,,,2021-02-12,15369.59961,2021-03-01,15327.76953,2021-05-17,16422.96094
,,,,2021-02-16,15423.01953,2021-03-02,15277.01953,2021-05-18,16337.73047
,,,,2021-02-17,15402.58984,2021-03-03,15199.19043,2021-05-19,16233.32031
,,,,2021-02-18,15290.63965,2021-03-04,14959.41016,2021-05-20,16350.4502
,,,,2021-02-19,15362.69043,2021-03-05,15251.83008,2021-05-21,16375
,,,,2021-02-22,15340.46973,2021-03-08,15288.37988,2021-05-24,16464.68945
,,,,2021-02-23,15359.12988,2021-03-09,15375.62988,2021-05-25,16390.18945
,,,,2021-02-24,15539.41992,2021-03-10,15521.83984,2021-05-26,16451.96094
,,,,2021-02-25,15206.66992,2021-03-11,15648,2021-05-27,16531.94922
,,,,2021-02-26,15010.46973,2021-03-12,15715.20996,2021-05-28,16555.66016
,,,,2021-03-01,15327.76953,2021-03-15,15775.5,,
